,transaction_hash,tx_index,bundle_type,bundle_index,block_number,eoa_address,to_address,gas_used,gas_price,coinbase_transfer,total_miner_reward
0,0x7a011c8742f83e98b41cbe1ff6daec5732cdd60ce765ad2839e70abb7633f0a3,0,flashbots,0,13398408,0x271518Ba833b47f77cF2b35e6308756C1f6c0f19,0xfcadF926669E7caD0e50287eA7D563020289Ed2C,209672,14115039237,2959528507101070,2959528507101070
1,0xa496458db40c5681eb3f477c604a8d2a8f8b4914c1ca33ac700644980cda5d70,0,flashbots,1,13398408,0x442296Cc93035b6b754e4782eE077232a37b76D0,0x88ACDd2a6425c3FaAE4Bc9650Fd7E27e0Bebb7aB,46375,0,0,0
2,0x471b8934236937255b695fa40a83d07cb2f0af964516d04dbc35cd4cd97177d7,1,flashbots,1,13398408,0x442296Cc93035b6b754e4782eE077232a37b76D0,0xA58f22e0766B3764376c92915BA545d583c19DBc,204526,5056339126,1034152816212058,1034152816212058
0,0x30564b3a4c316ef1cd848ba5abb7c3c16b8c555f94d737af0f1fbdc0597b4056,0,flashbots,0,13398410,0x68Eb607F1443B8b866fD7cD3C7C4240049698AaC,0x0000000000e4Cc48a5427CA0b9eD03b5bc501C97,183285,12977936089,0,2378661016072365
0,0x70b03dc8a4c59831d88620ca38158f1c1dc941d085d013948c21dafcacd2512f,0,flashbots,0,13398414,0x002010e1AaCc7FBa0ef5C5114A89b0749E57ec90,0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,122541,20013614674,2452488355823503,2452488355823503
1,0xc639f1251ee556cfd09103a63960ae37f48f4eae74a85e915cc520102558149c,0,flashbots,1,13398414,0x26cE7c1976C5eec83eA6Ac22D83cB341B08850aF,0x00000000003b3cc22aF3aE1EAc0440BcEe416B40,87095,0,0,0
2,0x354af0835b57595dbd07feeab6bd47e3a9830406acade7e35c8f907ce327c9db,1,flashbots,1,13398414,0xa47D8921Db48d1eeC4eE663C7C13543967552cfe,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,108691,1500000000,0,163036500000000
3,0xcc86c956babf160f94f581b48c508cc2bc11143044e1b3bc3f09948afbe82902,2,flashbots,1,13398414,0x26cE7c1976C5eec83eA6Ac22D83cB341B08850aF,0x00000000003b3cc22aF3aE1EAc0440BcEe416B40,78414,3820322056,0,299566733699184
0,0x0d60f4dcf2c0e1e39c02b0ce45ee8aab1ca68bac288617dc39b0959bd2365cf6,0,flashbots,0,13398416,0xd3CF90DE8d9c27943aB9cA0Ba763f37f6eB515dc,0x452c3F8858cA651F388ebc439B2719d1006354bc,254320,4241285770,0,1078643797026400
0,0x109c32bf99e33bf9b97f2922cbc6872c61c9a64e70bf349f9bb8920000a50123,0,rogue,0,13398418,0xf94A57F21D343b580F8480E7544c5D69c883410D,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,165784,189930991909,0,31487519562641656
1,0x238f21aa8cecbcb7c626bfe84cb9b39d889c6d715ed6c18fbf5ead1f733d3533,1,rogue,0,13398418,0x15dCe17509846b420B1F5c158FE3D7518204aBB6,0x018D5C4783F5317815f6e8168942a12AddE3CD3C,132773,1094126086301,0,145270402856442673
2,0x56ca25bddf2337fe0de22de691b06b921ca10df34a6ca8c4c7d02b32d4fde17a,0,flashbots,1,13398418,0x24afFAe9C683b7615D4130300288E348E4b5D091,0x9799b475dEc92Bd99bbdD943013325C36157f383,124553,146158846525,18204522811258645,18204522811258645
3,0x401da5bf7c253ec2335cc860177ce6fcd6efaf0d2ad6ce5d4e652413fe9c8f57,0,flashbots,2,13398418,0x26cE7c1976C5eec83eA6Ac22D83cB341B08850aF,0x00000000003b3cc22aF3aE1EAc0440BcEe416B40,87264,0,0,0
4,0x4c3952ebad85b65a0532f3054b3f8991c0adf7abfad289e649ba05501ab80d92,1,flashbots,2,13398418,0xA1830E8d9F019FEB448478a171Bb37Cc6C4c0482,0x11111112542D85B3EF69AE05771c2dCCff4fAa26,102518,7050000000,0,722751900000000
5,0x83b52c849b1e18d6828913c4ed84f3cd7dd86520586e73345b55b5e83756be3e,2,flashbots,2,13398418,0x26cE7c1976C5eec83eA6Ac22D83cB341B08850aF,0x00000000003b3cc22aF3aE1EAc0440BcEe416B40,78439,144614845567,0,11343443871429913
0,0xc89552cf1c7188851429322861bbfebca4a69336130920d92b777a5378885377,0,flashbots,0,13398422,0x44dB218Df04797907B2A9ae66223004f61D7F590,0x000000E1fDDF4fE15DB5f23aE3eE83C6A11E8Dd1,118084,210148420939,0,24815166138160876
1,0x1047b11e805aaee5f2b991f57c92e323c99e0588640c74091994159658f2f2aa,1,flashbots,0,13398422,0xAE7861C80D03826837A50b45aecF11eC677f6586,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,31714,151709921650,0,4811328455208100
2,0x96478284519f38c4062d0e2d8dfd3dea10057523354c5737fea5b87fe7b37876,0,flashbots,1,13398422,0x8517a89b9c47A5631098b37587560262494f5C43,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,86204,0,0,0
3,0x2d8cb5fc2efad392858c5280e065646db63a4ae51b66ced321df9364ddbc52c6,1,flashbots,1,13398422,0xf56D6d8874414c5E0E999c2ddb4625C05ED277F8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,162642,27625174241,0,4493013588904722
4,0xb8adfccdb22819cb164203d7eae536af8f86f7f8db31931ff092f271a1520d6b,2,flashbots,1,13398422,0x8517a89b9c47A5631098b37587560262494f5C43,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,76306,120467320002,0,9192379320072612
5,0x6517c9be6de9b4a20cf517eec8a78d99d30af7df962fd1db0013f93c90fc62bc,0,flashbots,2,13398422,0x5D981f1fe758721741e6a26CC05c10458ed10A30,0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,122419,19339775388,2367555963227557,2367555963227557
0,0xd7dd86b993ee68639263094ee28c1811a11d21a15478f5a1e6f74c739a1cca2b,0,flashbots,0,13398423,0x18624615C67e3717F941FA6DC72d9AC6e8Be87CD,0x416cB1E27316c7b322746253604f482e9F27587e,132897,15000000000,0,1993455000000000
1,0x33c2126a1bacc47e8b4454b25620366d6a7d2d2afc5b152d11edd21e65feaa85,1,flashbots,0,13398423,0x3B25D8E0801df1264a3d3A5f0Bb79BBc292a09fb,0x7777777580290ceDe6E2121B846023fa1a1e4978,140507,251368010634,35318965070151507,35318965070151507
2,0xf1ffe880cf75570258f3ff9bc2f312b4f389321fd2293a25ffc3e028b7f39a08,0,flashbots,1,13398423,0x7B34d49FABeeB86d785DB00cBe5B730B2AfbF2Ea,0x000000005736775Feb0C8568e7DEe77222a26880,89052,0,0,0
3,0x83599449d0620a06c99b9881aeca9ff90490b3b27dd519a3283fee368184d013,1,flashbots,1,13398423,0x0FD090e2CF9Ae2C741aE479ADF187491B1dC4739,0x881D40237659C251811CEC9c364ef91dC08D300C,165450,2000000000,0,330900000000000
4,0x50b8a1f88ff7bf43bed2358cf49ece5664540ed6c1eff8c6aa00067b9fcafd52,2,flashbots,1,13398423,0x7B34d49FABeeB86d785DB00cBe5B730B2AfbF2Ea,0x000000005736775Feb0C8568e7DEe77222a26880,78815,132093138363,0,10410920700079845
5,0x45687b7fade6d9b7b87dbe85cd442b0ea9f18c4f6d929dd2bb74a3cde99ffa4f,0,flashbots,2,13398423,0x1fd34033240C95aaBf73E186A94B9576C6DAB81B,0xA1006d0051a35b0000F961a8000000009eA8d2dB,399566,12470482051,0,4982780631189866
6,0xadcc25e928eb153290f657184362d27b51cad2cd409e117b1bb21f749b1847f8,0,flashbots,3,13398423,0x33ee1FA9eD670001D1740419192142931e088e79,0xf4B00C937b4ec4Bb5AC051c3c719036c668a31EC,29891,5000000000,0,149455000000000
7,0x5381e86fd6e3e1362f20264bab1573824fd3dd3990c40c27ab419a8f69bfe757,0,flashbots,4,13398423,0xca29358a0BBF2F1D6ae0911C3bC839623A3eE4a7,0xE55E2BAd521Ce14558a5F84F96F2a9Dca935a204,1221575,3705366975,0,4526383662485625
8,0x887beac782d635fccb0ff0dffbdef504d2b83d9f8d07b4bf23d4ccf7b27cc41f,0,flashbots,5,13398423,0xA4ef85F497dc2204bb6A10a2531aCeE52C5d939f,0x27e45a852A7017Ac1BB46e0BDb8Fa39b2fB3DAE6,147930,2387581222,0,353194890170460
9,0x19d01017028c834d91bc05aa9386399637e4596adc2417595b36f6dd697fedab,1,flashbots,5,13398423,0xA4ef85F497dc2204bb6A10a2531aCeE52C5d939f,0x27e45a852A7017Ac1BB46e0BDb8Fa39b2fB3DAE6,147401,1181509696,0,174155710700096
0,0x6d725d1ea4e0d81d4fe7e8e32948e64b5224073e8f74fe606e1a6733b27426a0,0,flashbots,0,13398428,0xAE7861C80D03826837A50b45aecF11eC677f6586,0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F,105073,0,0,0
1,0x939f965df18b8a81f66b52944dcb8669d121b86ba6ff1788044a9e467b554684,1,flashbots,0,13398428,0xAE7861C80D03826837A50b45aecF11eC677f6586,0xCbBB4F60d5874837841a705cE9631851B5e0bc03,32588,936140492316,30506946363600000,30506946363600000
2,0xc53c41eab69c6991d999683493dfbab9973525fb6b989803c13e3cdab4ccea8f,0,flashbots,1,13398428,0x5EA1fEa1603f80A755D333313bfdE4e2Ae6D8FF8,0x000000000755567F4924bf483BdF5A53EBc8Ef64,140591,220339691641,0,30977777587499831
3,0x0ce1bd262f7c663ebe67934a75b12c4be56db6fbc75dacd3911e12c1aba8badf,0,flashbots,2,13398428,0x3B25D8E0801df1264a3d3A5f0Bb79BBc292a09fb,0x7777777580290ceDe6E2121B846023fa1a1e4978,175769,29521085736,5188891718764548,5188891718764548
4,0x29d110ed7a9c4848c0d0a282089212065577780226db48657e5f5038ce70366d,0,flashbots,3,13398428,0x156d44552196CD60a7558E5Cfd42A25b41E5445c,0x8FE7d9643077b4aB2885cB2dAD4236cc4784413F,354173,7376736061,0,2612640740932553
5,0x88dfd16ede1dbc1fb690abeee9d53fdf622e2606dad8e540606bacf85336717c,0,flashbots,4,13398428,0x1fd34033240C95aaBf73E186A94B9576C6DAB81B,0xA1006d0051a35b0000F961a8000000009eA8d2dB,159584,6636901443,0,1059143279879712
6,0x2935458892c8875a8b0a4c4a5f2fbb5f6f198ef2a511ea37d1c088019bcd1450,0,flashbots,5,13398428,0xd7E1236C08731C3632519DCd1A581bFe6876a3B2,0x6e0d0C6a2445F21157dF96B2b6119BF757C42a5F,254839,6396387029,0,1630048874083331
7,0x279a34bbbe33d3a2acad67ae4df36c67a98cfb23e48df6f7072754c6866efc3e,0,flashbots,6,13398428,0xa06C3c08A19e51B33309edDFb356c33EAD8517A3,0xEc001D0000004536caD29291f4000000D029aBb2,244263,2312504923,0,564859390006749
8,0x985ccb8980e9e024e9c3d09283bb1bbe0a46375fabaa03da277a2b1b2268658c,0,flashbots,7,13398428,0x928Cae3350c43dF501BA8f6c2b132Ab034e6Eb14,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,188325,2000000000,0,376650000000000
9,0xd453eb35ede89ef4021ab4af1b5130da97edcb3be5377fdcf8b19e0f41158745,0,flashbots,8,13398428,0x4b6DfFA4895610570330880cE370dD764cA67da0,0xC36442b4a4522E871399CD717aBDD847Ab11FE88,433223,1500000000,0,649834500000000
10,0x4eaf25484e761e1755f2b77e3d4f98245a088a15ba1b952a723e451e6e1f0280,0,flashbots,9,13398428,0x1c3ff92523C0656a32f31507ccEb20857Cc80429,0x7Cf09D7A9A74f746EDcb06949B9d64bCd9D1604f,103062,800000000,0,82449600000000
11,0xb0a4592003fef84e5e904ddf4cfb597d8f489c20cc41ccac2d3ba97feaa6f8f9,1,flashbots,9,13398428,0xc91C3a6db3d559AC6Dc1710689B7E8Dc56F159c0,0xE592427A0AEce92De3Edee1F18E0157C05861564,141128,2000000000,0,282256000000000
12,0x17b4b38aaea0f6a8842c296c9bd4589e27eab68ae3708e60bac78362201b7bbd,2,flashbots,9,13398428,0x1c3ff92523C0656a32f31507ccEb20857Cc80429,0x7Cf09D7A9A74f746EDcb06949B9d64bCd9D1604f,101160,1766872408,0,178736812793280
0,0x396f19e6622c5e6c88bec5559a9e9c493901ee242499ecf83f30e12f7f0ccce1,0,flashbots,0,13398429,0x4970197593EF5aed9D2C33409b953F5f9bb22563,0x00000000008C4FB1c916E0C88fd4cc402D935e7D,101156,0,0,0
1,0x1497563798ce2fa80cf6f42053c0f584adaf15a5abc2e9074f097698e298accf,1,flashbots,0,13398429,0xa683C1b815997a7Fa38f6178c84675FC4c79AC2B,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,162350,3000000000,0,487050000000000
2,0x8081e9077c258d40e7f248c6149b78da84edf668f2bd084bae7b91be7b4049ad,2,flashbots,0,13398429,0x4970197593EF5aed9D2C33409b953F5f9bb22563,0x00000000008C4FB1c916E0C88fd4cc402D935e7D,93079,2120142583000,0,197340751483057000
0,0xbeab85732080bd47b7037598c8cd98b16a598286fcba7cee492fbf4d86995037,0,rogue,0,13398432,0x5AA3393e361C2EB342408559309b3e873CD876d6,0x58418d6c83EfAB01ed78b0AC42E55af01eE77DbA,143273,1000000000,0,143273000000000
1,0x7bb07c02d6381a17eea131f8ecbb88e2908399add011421e90f7a4edcabf05d8,0,flashbots,1,13398432,0xd44239F48079fa41EE96b63E3D74fe23847E92c9,0xDef1C0ded9bec7F1a1670819833240f027b25EfF,347175,44002906354,0,15276709013449950
0,0xce2235125b12ac6d3938d913b20466850fde36fb961ba5cf9444a0a3f402daa4,0,flashbots,0,13398435,0xba02A83d3fEad87C1BfdC15f1C07DB53888305a3,0x00000081C57CBC967248BeA482c417207e84cFFB,180323,0,0,0
1,0x53f89c2ef69dfd47b4caf4f056f5bf25ce639988ebf45e3f5c2afa0af377b76b,1,flashbots,0,13398435,0x6E81417b312917305d12F76Fa3B6bd66FfAA75e7,0xE592427A0AEce92De3Edee1F18E0157C05861564,138193,1500000000,0,207289500000000
2,0xe1c4feaa2e28ecffddf13d2c89499c720ac39297ea6217c040cd8776df47273d,2,flashbots,0,13398435,0xba02A83d3fEad87C1BfdC15f1C07DB53888305a3,0x00000081C57CBC967248BeA482c417207e84cFFB,164699,595904310023,98144843956598123,98144843956598123
0,0x5488ec99336d97914f3e73cf5f671205d68fd552d5f409ee52c15ea054da9627,0,flashbots,0,13398437,0x2A7ca42cd7a00223D1eF15826A4D0aE03DAAe015,0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,113659,49588557396,5636185845079292,5636185845079292
0,0x2664d573e3dde652a2bfbde9835c20cdbf929736d5f024c263387b59293c5e99,0,flashbots,0,13398438,0x6566BC39b9Da4ca321B30e46551C5c4c3618F6d4,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,223483,380133318096,0,84953334328048368
1,0x347219076e35e68597a6d5b1073086b1a0a4992c4fc799b2f7bc4a69d40eab1d,0,flashbots,1,13398438,0xc6EEC94269413bD1dd77B639b3bab2E811e5a027,0xA58f22e0766B3764376c92915BA545d583c19DBc,134879,17100120447,2306447145824883,2306447145824883
2,0xc4db59bcf22468c29d45247ffda44f52d5ef2eab514b5d51872dc7358dcf8fb7,0,flashbots,2,13398438,0xedCed3fDC8519929BFdacB76d94463050D509972,0xE592427A0AEce92De3Edee1F18E0157C05861564,211717,1500000000,0,317575500000000
3,0x82ac4f1ad11f7bcdf5c59b7efc953be1cc6bc2270ba739806a0106f79872a818,1,flashbots,2,13398438,0x1afA7bbcBDbb2E31B7FB70DFdbE15E88c26582bD,0x5c00AA8dA33ddD5c92E555600383A434f1d284FA,139193,14530311089,0,2022517591411177
0,0xafc4656dd07bfb155c778f25b078a8dd83580cccc580484284c698d157ed3f48,0,flashbots,0,13398440,0xCBE203901E2F3CA910558Efba39a48Af89e3c558,0x19b080FE1ffA0553469D20Ca36219F17Fcf03859,275616,3000000000,0,826848000000000
0,0x3b8f23cef71c00c6be5f5a1f8e237f7c37e9d1a0dbd28ec5988622f65ad6efb6,0,flashbots,0,13398441,0x928Cae3350c43dF501BA8f6c2b132Ab034e6Eb14,0x7Be8076f4EA4A4AD08075C2508e481d6C946D12b,175989,2000000000,0,351978000000000
0,0xb76c2c40e6a3453ed6b5a8069d26a04a66e8ddd4956448c7b7c763e774442d51,0,flashbots,0,13398444,0x607BD5bBC7C6A2111273b28d4309e5C04b024f00,0x66f049111958809841Bbe4b81c034Da2D953AA0c,88029,14560157326,0,1281716089250454
1,0x93c94de4e9c11b3eb3fc9c587b3fb5bd3f71703a187cc6b1635f26a079dd32d1,1,flashbots,0,13398444,0x6dFd2371288d57736cD05989a6480Bd849824e62,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,107653,571836845,0,61559951874785
2,0x4051664ec7cfa0c0caa6f5269a3cd34e9339ba195831f2333e1c5f291119f868,2,flashbots,0,13398444,0x607BD5bBC7C6A2111273b28d4309e5C04b024f00,0x66f049111958809841Bbe4b81c034Da2D953AA0c,86897,578082802451,48968427293459087,50233661284616509
3,0x0040cbe13186af09fc5838eea04cf6dbdf9e70e615f6a4d2d7aa62efd210d502,0,flashbots,1,13398444,0x1AF9Bb1a498A2b7aD256F873C620E4e3b855899D,0xCD9e13b2F3BFC26cd99989fB849a2751932595C4,165796,63847955333,10419939602421018,10585735602421018
4,0x367d7941f1e365d1869bfc752a318ddb7a59676434282a8b94ac175ea8639f4d,0,flashbots,2,13398444,0x74b892425a206eb23905a5F5C322e4386460312d,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,92125,0,0,0
5,0x58c8af45ba39d59464576dc7ce79a1f1a052f97dde4dd0f135299d9fbc95813c,1,flashbots,2,13398444,0x6238E76f9F69ec587817EaeAF6C5402c5CC5fbB6,0x881D40237659C251811CEC9c364ef91dC08D300C,155790,2000000000,0,311580000000000
6,0x237e61f7008c360aa302d95b47e8d384527e37c847d90878760b2052f5d2d638,2,flashbots,2,13398444,0x74b892425a206eb23905a5F5C322e4386460312d,0x1d6E8BAC6EA3730825bde4B005ed7B2B39A2932d,82203,212425393090,0,17462004588177270
0,0x67880d071cead22821a805d23638857b78595f96cd3cb1d83f1242ecee0d7804,0,flashbots,0,13398445,0x70f3C870B6e7e1D566E40c41e2e3d6E895fCEE23,0x9008D19f58AAbD9eD0D60971565AA8510560ab41,207870,36646304412,0,7617667298122440
1,0x0ed13baae337ef885e0573c4f282b904dcd794f0c3dededb0396bff6b79a006c,0,flashbots,1,13398445,0xBAa9613Ca83DA414930ddbcaf46eA8C5a16fbf06,0x1a2F71468F656E97c2F86541E57189F59951efe7,46324,18941916993,0,877465362783732
2,0x6c5736099a14085ae9ed4906aff87f3d1a0db0aed9e85a38b7086d6d721bb59e,0,flashbots,2,13398445,0x65Ca4F011426fC2AC02041FBAc0D12707070EA35,0xFd31c7d00Ca47653c6Ce64Af53c1571f9C36566a,89642,1500000000,0,134463000000000
0,0xfbea02d8de97ae7b0eb117ae43423f4dc244fb38dbe6cd2fa5798b6181fccefa,0,rogue,0,13398448,0x9C6dce2EA23ccE6C7C54d4ed66C76b3c42ee57A3,0x18C0cA3947E255881f94DE50B3a906Fc2759F7FE,231209,372,0,86009748
1,0x8444d489d01e6fe793417c6f5db5fc9dee6f9f47d7c70842cc71efe4f3ed4626,0,flashbots,1,13398448,0x00111b95923f6ef5DcC2FC44bAC83f5fb091C967,0x55eb58655f8202FF839487886FEDBa2a1Eb7b2d7,136798,0,0,0
2,0x354d907305d70126f7a1ad80e7f00f96243d1164ae85c77470016d05db997ae8,1,flashbots,1,13398448,0xEe650F5599Bd48F27b29B254A4C45322A755C6b4,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,166224,2000000000,0,332448000000000
3,0x41a27309daa1eae475b19dbfc3488d3dfb8a2a465c8b04c441c20423f330ec6b,2,flashbots,1,13398448,0x00111b95923f6ef5DcC2FC44bAC83f5fb091C967,0x55eb58655f8202FF839487886FEDBa2a1Eb7b2d7,117122,616532171139,0,72209480948141958
4,0x5b7db2bb6a7a578b2db7f5ac4ae6db3f2bb6ace3fb0e01772ad9c490a950f742,0,flashbots,2,13398448,0xBC86a537696631DDf2b3e5f11eE7Fd1940ddcF52,0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,115975,29422342019,3412256115689568,3412256115689568
5,0xd9cf36ede786f2c12b12292fd8467af81b143cd2c0da5d2da15954921a8ec620,0,flashbots,3,13398448,0x682A7DF0912e1C183363c3C8900864a4F30F64C6,0xE592427A0AEce92De3Edee1F18E0157C05861564,239052,1500000000,0,358578000000000
6,0x532688a49e5f9e66a354b280aafe514692aff5399ad3d0d6185ef558b97deed2,1,flashbots,3,13398448,0xCB949f634DCA0B791981CE5706774ab91E112b3f,0x5c00AA8dA33ddD5c92E555600383A434f1d284FA,167877,46807927337,0,7857974417553549
0,0x2350b3cac90deb86798a6864859a87dec430bf5f1a56a2b49a7cf41d9c7c9a00,0,flashbots,0,13398450,0xa00CcE999f4cdde0230360609ed94e3b64b09EC1,0x0000000000007F150Bd6f54c40A34d7C3d5e9f56,188391,60617812376,11419850291374825,11419850291374825
0,0xa571531295a9a624979d33572d132ace1d8513a2809bfbeea159da4a58c98f4d,0,flashbots,0,13398451,0x44dB218Df04797907B2A9ae66223004f61D7F590,0x000000E1fDDF4fE15DB5f23aE3eE83C6A11E8Dd1,118610,163769519626,0,19424702722839860
1,0xeb32a29ff61ede40b8ef6378bdeea74ea8c3f1ac820632d3ada01946aa441d8c,1,flashbots,0,13398451,0x0316A93E412dc6B60dC2D53d6321886FB93E66E4,0x000000bd31c24A2bd2835028c8F1E4D9d3f37108,116379,123188919037,0,14336603208607023
2,0x1564a30d2973c051de3fe3e8f58467f1c3d4b346ecfea8f2eae88676f8fbc2ab,0,flashbots,1,13398451,0x5D981f1fe758721741e6a26CC05c10458ed10A30,0xa57Bd00134B2850B2a1c55860c9e9ea100fDd6CF,117556,12092872565,1421589727367589,1421589727367589
